name,state,lat,lon,org_id,city,latitude,longitude,field,project_count
Prime Access 32,TAS,-42.8821,147.3272,O32,Hobart,-42.8821,147.3272,Community,3
Prime Access 32,TAS,-42.8821,147.3272,O32,Launceston,-41.4332,147.1441,Community,2
Prime Access 32,TAS,-42.8821,147.3272,O32,Devonport,-41.1806,146.35,Community,1
Prime Access 32,NSW,-33.8688,151.2093,O32,Sydney,-33.8688,151.2093,Environment,2
Prime Access 32,NSW,-33.8688,151.2093,O32,Newcastle,-32.9283,151.7817,Environment,1
Prime Access 32,NSW,-33.8688,151.2093,O32,Wollongong,-34.4278,150.8931,Environment,1
Prime Access 32,NSW,-33.8688,151.2093,O32,Sydney,-33.8688,151.2093,Health,4
Prime Access 32,NSW,-33.8688,151.2093,O32,Newcastle,-32.9283,151.7817,Health,1
Prime Access 32,NSW,-33.8688,151.2093,O32,Wollongong,-34.4278,150.8931,Health,1
Prime Access 32,NSW,-33.8688,151.2093,O32,Sydney,-33.8688,151.2093,Education,4
Prime Access 32,NSW,-33.8688,151.2093,O32,Newcastle,-32.9283,151.7817,Education,1
Prime Access 32,NSW,-33.8688,151.2093,O32,Wollongong,-34.4278,150.8931,Education,1
Prime Access 32,NSW,-33.8688,151.2093,O32,Sydney,-33.8688,151.2093,Law,4
Prime Access 32,NSW,-33.8688,151.2093,O32,Newcastle,-32.9283,151.7817,Law,1
Prime Access 32,NSW,-33.8688,151.2093,O32,Wollongong,-34.4278,150.8931,Law,1
Prime Access 32,NSW,-33.8688,151.2093,O32,Sydney,-33.8688,151.2093,Community,6
Prime Access 32,NSW,-33.8688,151.2093,O32,Newcastle,-32.9283,151.7817,Community,1
Prime Access 32,NSW,-33.8688,151.2093,O32,Wollongong,-34.4278,150.8931,Community,1
Prime Access 32,QLD,-27.4698,153.0251,O32,Brisbane,-27.4698,153.0251,Environment,4
Prime Access 32,QLD,-27.4698,153.0251,O32,Gold Coast,-28.0167,153.4,Environment,2
Prime Access 32,QLD,-27.4698,153.0251,O32,Cairns,-16.9186,145.7781,Environment,1
Prime Access 32,QLD,-27.4698,153.0251,O32,Brisbane,-27.4698,153.0251,Health,3
Prime Access 32,QLD,-27.4698,153.0251,O32,Gold Coast,-28.0167,153.4,Health,2
Prime Access 32,QLD,-27.4698,153.0251,O32,Cairns,-16.9186,145.7781,Health,1
Prime Access 32,QLD,-27.4698,153.0251,O32,Brisbane,-27.4698,153.0251,Education,3
Prime Access 32,QLD,-27.4698,153.0251,O32,Gold Coast,-28.0167,153.4,Education,2
Prime Access 32,QLD,-27.4698,153.0251,O32,Cairns,-16.9186,145.7781,Education,1
Prime Access 32,QLD,-27.4698,153.0251,O32,Brisbane,-27.4698,153.0251,Law,3
Prime Access 32,QLD,-27.4698,153.0251,O32,Gold Coast,-28.0167,153.4,Law,2
Prime Access 32,QLD,-27.4698,153.0251,O32,Cairns,-16.9186,145.7781,Law,1
Prime Access 32,QLD,-27.4698,153.0251,O32,Brisbane,-27.4698,153.0251,Community,2
Prime Access 32,QLD,-27.4698,153.0251,O32,Gold Coast,-28.0167,153.4,Community,1
Prime Access 32,QLD,-27.4698,153.0251,O32,Cairns,-16.9186,145.7781,Community,1
Prime Access 32,SA,-34.9285,138.6007,O32,Adelaide,-34.9285,138.6007,Environment,3
Prime Access 32,SA,-34.9285,138.6007,O32,Mount Gambier,-37.8318,140.7792,Environment,1
Prime Access 32,SA,-34.9285,138.6007,O32,Whyalla,-33.0333,137.5667,Environment,1
Prime Access 32,SA,-34.9285,138.6007,O32,Adelaide,-34.9285,138.6007,Education,5
Prime Access 32,SA,-34.9285,138.6007,O32,Mount Gambier,-37.8318,140.7792,Education,1
Prime Access 32,SA,-34.9285,138.6007,O32,Whyalla,-33.0333,137.5667,Education,1
Prime Access 32,SA,-34.9285,138.6007,O32,Adelaide,-34.9285,138.6007,Law,2
Prime Access 32,SA,-34.9285,138.6007,O32,Mount Gambier,-37.8318,140.7792,Law,1
Prime Access 32,SA,-34.9285,138.6007,O32,Whyalla,-33.0333,137.5667,Law,1
Prime Access 32,NT,-12.4634,130.8456,O32,Darwin,-12.4634,130.8456,Environment,2
Prime Access 32,NT,-12.4634,130.8456,O32,Alice Springs,-23.698,133.8807,Environment,1
Prime Access 32,NT,-12.4634,130.8456,O32,Darwin,-12.4634,130.8456,Health,2
Prime Access 32,NT,-12.4634,130.8456,O32,Alice Springs,-23.698,133.8807,Health,1
Prime Access 32,NT,-12.4634,130.8456,O32,Darwin,-12.4634,130.8456,Education,4
Prime Access 32,NT,-12.4634,130.8456,O32,Alice Springs,-23.698,133.8807,Education,2
Prime Access 32,NT,-12.4634,130.8456,O32,Darwin,-12.4634,130.8456,Law,2
Prime Access 32,NT,-12.4634,130.8456,O32,Alice Springs,-23.698,133.8807,Law,1
Prime Access 32,NT,-12.4634,130.8456,O32,Darwin,-12.4634,130.8456,Community,9
Prime Access 32,NT,-12.4634,130.8456,O32,Alice Springs,-23.698,133.8807,Community,2
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Melbourne,-37.8136,144.9631,Environment,6
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Geelong,-38.1499,144.3617,Environment,1
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Ballarat,-37.5622,143.8503,Environment,1
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Melbourne,-37.8136,144.9631,Health,5
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Geelong,-38.1499,144.3617,Health,1
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Ballarat,-37.5622,143.8503,Health,1
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Melbourne,-37.8136,144.9631,Education,5
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Geelong,-38.1499,144.3617,Education,1
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Ballarat,-37.5622,143.8503,Education,1
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Melbourne,-37.8136,144.9631,Law,4
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Geelong,-38.1499,144.3617,Law,1
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Ballarat,-37.5622,143.8503,Law,1
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Melbourne,-37.8136,144.9631,Community,7
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Geelong,-38.1499,144.3617,Community,1
Bright Alliance 33,VIC,-37.8136,144.9631,O33,Ballarat,-37.5622,143.8503,Community,1
Bright Alliance 33,ACT,-35.2809,149.13,O33,Canberra,-35.2809,149.13,Environment,6
Bright Alliance 33,ACT,-35.2809,149.13,O33,Canberra,-35.2809,149.13,Education,5
Bright Alliance 33,ACT,-35.2809,149.13,O33,Canberra,-35.2809,149.13,Law,3
Bright Alliance 33,ACT,-35.2809,149.13,O33,Canberra,-35.2809,149.13,Community,6
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Hobart,-42.8821,147.3272,Environment,2
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Launceston,-41.4332,147.1441,Environment,1
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Devonport,-41.1806,146.35,Environment,1
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Hobart,-42.8821,147.3272,Health,4
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Launceston,-41.4332,147.1441,Health,2
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Devonport,-41.1806,146.35,Health,1
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Hobart,-42.8821,147.3272,Education,5
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Launceston,-41.4332,147.1441,Education,2
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Devonport,-41.1806,146.35,Education,2
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Hobart,-42.8821,147.3272,Law,2
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Launceston,-41.4332,147.1441,Law,1
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Devonport,-41.1806,146.35,Law,1
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Hobart,-42.8821,147.3272,Community,4
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Launceston,-41.4332,147.1441,Community,2
Bright Alliance 33,TAS,-42.8821,147.3272,O33,Devonport,-41.1806,146.35,Community,1
Bright Alliance 33,NT,-12.4634,130.8456,O33,Darwin,-12.4634,130.8456,Environment,4
Bright Alliance 33,NT,-12.4634,130.8456,O33,Alice Springs,-23.698,133.8807,Environment,1
Bright Alliance 33,NT,-12.4634,130.8456,O33,Darwin,-12.4634,130.8456,Health,4
Bright Alliance 33,NT,-12.4634,130.8456,O33,Alice Springs,-23.698,133.8807,Health,1
Bright Alliance 33,NT,-12.4634,130.8456,O33,Darwin,-12.4634,130.8456,Education,6
Bright Alliance 33,NT,-12.4634,130.8456,O33,Alice Springs,-23.698,133.8807,Education,2
Bright Alliance 33,NT,-12.4634,130.8456,O33,Darwin,-12.4634,130.8456,Law,6
Bright Alliance 33,NT,-12.4634,130.8456,O33,Alice Springs,-23.698,133.8807,Law,2
Bright Alliance 33,NT,-12.4634,130.8456,O33,Darwin,-12.4634,130.8456,Community,4
Bright Alliance 33,NT,-12.4634,130.8456,O33,Alice Springs,-23.698,133.8807,Community,1
Bright Alliance 33,WA,-31.9505,115.8605,O33,Perth,-31.9505,115.8605,Environment,4
Bright Alliance 33,WA,-31.9505,115.8605,O33,Fremantle,-32.0569,115.7439,Environment,1
Bright Alliance 33,WA,-31.9505,115.8605,O33,Bunbury,-33.3271,115.6414,Environment,1
Bright Alliance 33,WA,-31.9505,115.8605,O33,Perth,-31.9505,115.8605,Health,4
Bright Alliance 33,WA,-31.9505,115.8605,O33,Fremantle,-32.0569,115.7439,Health,1
Bright Alliance 33,WA,-31.9505,115.8605,O33,Bunbury,-33.3271,115.6414,Health,1
Bright Alliance 33,WA,-31.9505,115.8605,O33,Perth,-31.9505,115.8605,Education,2
Bright Alliance 33,WA,-31.9505,115.8605,O33,Fremantle,-32.0569,115.7439,Education,1
Bright Alliance 33,WA,-31.9505,115.8605,O33,Bunbury,-33.3271,115.6414,Education,1
Bright Alliance 33,WA,-31.9505,115.8605,O33,Perth,-31.9505,115.8605,Law,2
Bright Alliance 33,WA,-31.9505,115.8605,O33,Fremantle,-32.0569,115.7439,Law,1
Bright Alliance 33,WA,-31.9505,115.8605,O33,Bunbury,-33.3271,115.6414,Law,1
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Sydney,-33.8688,151.2093,Environment,3
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Newcastle,-32.9283,151.7817,Environment,1
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Wollongong,-34.4278,150.8931,Environment,1
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Sydney,-33.8688,151.2093,Health,7
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Newcastle,-32.9283,151.7817,Health,1
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Wollongong,-34.4278,150.8931,Health,1
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Sydney,-33.8688,151.2093,Law,2
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Newcastle,-32.9283,151.7817,Law,1
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Wollongong,-34.4278,150.8931,Law,1
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Sydney,-33.8688,151.2093,Community,5
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Newcastle,-32.9283,151.7817,Community,1
Bright Alliance 33,NSW,-33.8688,151.2093,O33,Wollongong,-34.4278,150.8931,Community,1
Bright Alliance 33,SA,-34.9285,138.6007,O33,Adelaide,-34.9285,138.6007,Health,2
Bright Alliance 33,SA,-34.9285,138.6007,O33,Mount Gambier,-37.8318,140.7792,Health,1
Bright Alliance 33,SA,-34.9285,138.6007,O33,Whyalla,-33.0333,137.5667,Health,1
Bright Alliance 33,SA,-34.9285,138.6007,O33,Adelaide,-34.9285,138.6007,Law,2
Bright Alliance 33,SA,-34.9285,138.6007,O33,Mount Gambier,-37.8318,140.7792,Law,1
Bright Alliance 33,SA,-34.9285,138.6007,O33,Whyalla,-33.0333,137.5667,Law,1
Bright Alliance 33,SA,-34.9285,138.6007,O33,Adelaide,-34.9285,138.6007,Community,4
Bright Alliance 33,SA,-34.9285,138.6007,O33,Mount Gambier,-37.8318,140.7792,Community,1
Bright Alliance 33,SA,-34.9285,138.6007,O33,Whyalla,-33.0333,137.5667,Community,1
Green Roots 34,ACT,-35.2809,149.13,O34,Canberra,-35.2809,149.13,Environment,6
Green Roots 34,ACT,-35.2809,149.13,O34,Canberra,-35.2809,149.13,Health,8
Green Roots 34,ACT,-35.2809,149.13,O34,Canberra,-35.2809,149.13,Education,6
Green Roots 34,ACT,-35.2809,149.13,O34,Canberra,-35.2809,149.13,Law,5
Green Roots 34,ACT,-35.2809,149.13,O34,Canberra,-35.2809,149.13,Community,6
Green Roots 34,QLD,-27.4698,153.0251,O34,Brisbane,-27.4698,153.0251,Environment,2
Green Roots 34,QLD,-27.4698,153.0251,O34,Gold Coast,-28.0167,153.4,Environment,1
Green Roots 34,QLD,-27.4698,153.0251,O34,Cairns,-16.9186,145.7781,Environment,1
Green Roots 34,QLD,-27.4698,153.0251,O34,Brisbane,-27.4698,153.0251,Health,4
Green Roots 34,QLD,-27.4698,153.0251,O34,Gold Coast,-28.0167,153.4,Health,2
Green Roots 34,QLD,-27.4698,153.0251,O34,Cairns,-16.9186,145.7781,Health,1
Green Roots 34,QLD,-27.4698,153.0251,O34,Brisbane,-27.4698,153.0251,Education,5
Green Roots 34,QLD,-27.4698,153.0251,O34,Gold Coast,-28.0167,153.4,Education,2
Green Roots 34,QLD,-27.4698,153.0251,O34,Cairns,-16.9186,145.7781,Education,1
Green Roots 34,QLD,-27.4698,153.0251,O34,Brisbane,-27.4698,153.0251,Law,3
Green Roots 34,QLD,-27.4698,153.0251,O34,Gold Coast,-28.0167,153.4,Law,2
Green Roots 34,QLD,-27.4698,153.0251,O34,Cairns,-16.9186,145.7781,Law,1
Green Roots 34,QLD,-27.4698,153.0251,O34,Brisbane,-27.4698,153.0251,Community,2
Green Roots 34,QLD,-27.4698,153.0251,O34,Gold Coast,-28.0167,153.4,Community,1
Green Roots 34,QLD,-27.4698,153.0251,O34,Cairns,-16.9186,145.7781,Community,1
Green Roots 34,VIC,-37.8136,144.9631,O34,Melbourne,-37.8136,144.9631,Environment,4
Green Roots 34,VIC,-37.8136,144.9631,O34,Geelong,-38.1499,144.3617,Environment,1
Green Roots 34,VIC,-37.8136,144.9631,O34,Ballarat,-37.5622,143.8503,Environment,1
Green Roots 34,VIC,-37.8136,144.9631,O34,Melbourne,-37.8136,144.9631,Education,3
Green Roots 34,VIC,-37.8136,144.9631,O34,Geelong,-38.1499,144.3617,Education,1
Green Roots 34,VIC,-37.8136,144.9631,O34,Ballarat,-37.5622,143.8503,Education,1
Green Roots 34,VIC,-37.8136,144.9631,O34,Melbourne,-37.8136,144.9631,Law,6
Green Roots 34,VIC,-37.8136,144.9631,O34,Geelong,-38.1499,144.3617,Law,1
Green Roots 34,VIC,-37.8136,144.9631,O34,Ballarat,-37.5622,143.8503,Law,1
Green Roots 34,VIC,-37.8136,144.9631,O34,Melbourne,-37.8136,144.9631,Community,5
Green Roots 34,VIC,-37.8136,144.9631,O34,Geelong,-38.1499,144.3617,Community,1
Green Roots 34,VIC,-37.8136,144.9631,O34,Ballarat,-37.5622,143.8503,Community,1
Green Roots 34,TAS,-42.8821,147.3272,O34,Hobart,-42.8821,147.3272,Environment,3
Green Roots 34,TAS,-42.8821,147.3272,O34,Launceston,-41.4332,147.1441,Environment,2
Green Roots 34,TAS,-42.8821,147.3272,O34,Devonport,-41.1806,146.35,Environment,1
Green Roots 34,TAS,-42.8821,147.3272,O34,Hobart,-42.8821,147.3272,Health,3
Green Roots 34,TAS,-42.8821,147.3272,O34,Launceston,-41.4332,147.1441,Health,2
Green Roots 34,TAS,-42.8821,147.3272,O34,Devonport,-41.1806,146.35,Health,1
Green Roots 34,TAS,-42.8821,147.3272,O34,Hobart,-42.8821,147.3272,Education,2
Green Roots 34,TAS,-42.8821,147.3272,O34,Launceston,-41.4332,147.1441,Education,1
Green Roots 34,TAS,-42.8821,147.3272,O34,Devonport,-41.1806,146.35,Education,1
Green Roots 34,TAS,-42.8821,147.3272,O34,Hobart,-42.8821,147.3272,Law,4
Green Roots 34,TAS,-42.8821,147.3272,O34,Launceston,-41.4332,147.1441,Law,2
Green Roots 34,TAS,-42.8821,147.3272,O34,Devonport,-41.1806,146.35,Law,1
Green Roots 34,TAS,-42.8821,147.3272,O34,Hobart,-42.8821,147.3272,Community,4
Green Roots 34,TAS,-42.8821,147.3272,O34,Launceston,-41.4332,147.1441,Community,2
Green Roots 34,TAS,-42.8821,147.3272,O34,Devonport,-41.1806,146.35,Community,1
South Hands 35,SA,-34.9285,138.6007,O35,Adelaide,-34.9285,138.6007,Environment,5
South Hands 35,SA,-34.9285,138.6007,O35,Mount Gambier,-37.8318,140.7792,Environment,1
South Hands 35,SA,-34.9285,138.6007,O35,Whyalla,-33.0333,137.5667,Environment,1
South Hands 35,SA,-34.9285,138.6007,O35,Adelaide,-34.9285,138.6007,Health,3
South Hands 35,SA,-34.9285,138.6007,O35,Mount Gambier,-37.8318,140.7792,Health,1
South Hands 35,SA,-34.9285,138.6007,O35,Whyalla,-33.0333,137.5667,Health,1
South Hands 35,SA,-34.9285,138.6007,O35,Adelaide,-34.9285,138.6007,Education,5
South Hands 35,SA,-34.9285,138.6007,O35,Mount Gambier,-37.8318,140.7792,Education,1
South Hands 35,SA,-34.9285,138.6007,O35,Whyalla,-33.0333,137.5667,Education,1
South Hands 35,SA,-34.9285,138.6007,O35,Adelaide,-34.9285,138.6007,Law,3
South Hands 35,SA,-34.9285,138.6007,O35,Mount Gambier,-37.8318,140.7792,Law,1
South Hands 35,SA,-34.9285,138.6007,O35,Whyalla,-33.0333,137.5667,Law,1
South Hands 35,SA,-34.9285,138.6007,O35,Adelaide,-34.9285,138.6007,Community,6
South Hands 35,SA,-34.9285,138.6007,O35,Mount Gambier,-37.8318,140.7792,Community,1
South Hands 35,SA,-34.9285,138.6007,O35,Whyalla,-33.0333,137.5667,Community,1
South Hands 35,NSW,-33.8688,151.2093,O35,Sydney,-33.8688,151.2093,Environment,6
South Hands 35,NSW,-33.8688,151.2093,O35,Newcastle,-32.9283,151.7817,Environment,1
South Hands 35,NSW,-33.8688,151.2093,O35,Wollongong,-34.4278,150.8931,Environment,1
South Hands 35,NSW,-33.8688,151.2093,O35,Sydney,-33.8688,151.2093,Health,3
South Hands 35,NSW,-33.8688,151.2093,O35,Newcastle,-32.9283,151.7817,Health,1
South Hands 35,NSW,-33.8688,151.2093,O35,Wollongong,-34.4278,150.8931,Health,1
South Hands 35,NSW,-33.8688,151.2093,O35,Sydney,-33.8688,151.2093,Education,2
South Hands 35,NSW,-33.8688,151.2093,O35,Newcastle,-32.9283,151.7817,Education,1
South Hands 35,NSW,-33.8688,151.2093,O35,Wollongong,-34.4278,150.8931,Education,1
South Hands 35,NSW,-33.8688,151.2093,O35,Sydney,-33.8688,151.2093,Law,6
South Hands 35,NSW,-33.8688,151.2093,O35,Newcastle,-32.9283,151.7817,Law,1
South Hands 35,NSW,-33.8688,151.2093,O35,Wollongong,-34.4278,150.8931,Law,1
South Hands 35,NSW,-33.8688,151.2093,O35,Sydney,-33.8688,151.2093,Community,5
South Hands 35,NSW,-33.8688,151.2093,O35,Newcastle,-32.9283,151.7817,Community,1
South Hands 35,NSW,-33.8688,151.2093,O35,Wollongong,-34.4278,150.8931,Community,1
South Hands 35,NT,-12.4634,130.8456,O35,Darwin,-12.4634,130.8456,Environment,4
South Hands 35,NT,-12.4634,130.8456,O35,Alice Springs,-23.698,133.8807,Environment,2
South Hands 35,NT,-12.4634,130.8456,O35,Darwin,-12.4634,130.8456,Health,3
South Hands 35,NT,-12.4634,130.8456,O35,Alice Springs,-23.698,133.8807,Health,1
South Hands 35,NT,-12.4634,130.8456,O35,Darwin,-12.4634,130.8456,Education,6
South Hands 35,NT,-12.4634,130.8456,O35,Alice Springs,-23.698,133.8807,Education,2
South Hands 35,NT,-12.4634,130.8456,O35,Darwin,-12.4634,130.8456,Law,4
South Hands 35,NT,-12.4634,130.8456,O35,Alice Springs,-23.698,133.8807,Law,1
South Hands 35,NT,-12.4634,130.8456,O35,Darwin,-12.4634,130.8456,Community,5
South Hands 35,NT,-12.4634,130.8456,O35,Alice Springs,-23.698,133.8807,Community,2
South Hands 35,QLD,-27.4698,153.0251,O35,Brisbane,-27.4698,153.0251,Health,3
South Hands 35,QLD,-27.4698,153.0251,O35,Gold Coast,-28.0167,153.4,Health,2
South Hands 35,QLD,-27.4698,153.0251,O35,Cairns,-16.9186,145.7781,Health,1
South Hands 35,QLD,-27.4698,153.0251,O35,Brisbane,-27.4698,153.0251,Education,6
South Hands 35,QLD,-27.4698,153.0251,O35,Gold Coast,-28.0167,153.4,Education,2
South Hands 35,QLD,-27.4698,153.0251,O35,Cairns,-16.9186,145.7781,Education,1
South Hands 35,QLD,-27.4698,153.0251,O35,Brisbane,-27.4698,153.0251,Law,2
South Hands 35,QLD,-27.4698,153.0251,O35,Gold Coast,-28.0167,153.4,Law,1
South Hands 35,QLD,-27.4698,153.0251,O35,Cairns,-16.9186,145.7781,Law,1
South Hands 35,QLD,-27.4698,153.0251,O35,Brisbane,-27.4698,153.0251,Community,4
South Hands 35,QLD,-27.4698,153.0251,O35,Gold Coast,-28.0167,153.4,Community,2
South Hands 35,QLD,-27.4698,153.0251,O35,Cairns,-16.9186,145.7781,Community,1
South Hands 35,VIC,-37.8136,144.9631,O35,Melbourne,-37.8136,144.9631,Environment,4
South Hands 35,VIC,-37.8136,144.9631,O35,Geelong,-38.1499,144.3617,Environment,1
South Hands 35,VIC,-37.8136,144.9631,O35,Ballarat,-37.5622,143.8503,Environment,1
South Hands 35,VIC,-37.8136,144.9631,O35,Melbourne,-37.8136,144.9631,Health,6
South Hands 35,VIC,-37.8136,144.9631,O35,Geelong,-38.1499,144.3617,Health,1
South Hands 35,VIC,-37.8136,144.9631,O35,Ballarat,-37.5622,143.8503,Health,1
South Hands 35,VIC,-37.8136,144.9631,O35,Melbourne,-37.8136,144.9631,Education,5
South Hands 35,VIC,-37.8136,144.9631,O35,Geelong,-38.1499,144.3617,Education,1
South Hands 35,VIC,-37.8136,144.9631,O35,Ballarat,-37.5622,143.8503,Education,1
South Hands 35,VIC,-37.8136,144.9631,O35,Melbourne,-37.8136,144.9631,Law,2
South Hands 35,VIC,-37.8136,144.9631,O35,Geelong,-38.1499,144.3617,Law,1
South Hands 35,VIC,-37.8136,144.9631,O35,Ballarat,-37.5622,143.8503,Law,1
South Hands 35,VIC,-37.8136,144.9631,O35,Melbourne,-37.8136,144.9631,Community,3
South Hands 35,VIC,-37.8136,144.9631,O35,Geelong,-38.1499,144.3617,Community,1
South Hands 35,VIC,-37.8136,144.9631,O35,Ballarat,-37.5622,143.8503,Community,1
South Hands 35,WA,-31.9505,115.8605,O35,Perth,-31.9505,115.8605,Environment,7
South Hands 35,WA,-31.9505,115.8605,O35,Fremantle,-32.0569,115.7439,Environment,1
South Hands 35,WA,-31.9505,115.8605,O35,Bunbury,-33.3271,115.6414,Environment,1
South Hands 35,WA,-31.9505,115.8605,O35,Perth,-31.9505,115.8605,Health,2
South Hands 35,WA,-31.9505,115.8605,O35,Fremantle,-32.0569,115.7439,Health,1
South Hands 35,WA,-31.9505,115.8605,O35,Bunbury,-33.3271,115.6414,Health,1
South Hands 35,WA,-31.9505,115.8605,O35,Perth,-31.9505,115.8605,Education,2
South Hands 35,WA,-31.9505,115.8605,O35,Fremantle,-32.0569,115.7439,Education,1
South Hands 35,WA,-31.9505,115.8605,O35,Bunbury,-33.3271,115.6414,Education,1
South Hands 35,WA,-31.9505,115.8605,O35,Perth,-31.9505,115.8605,Law,3
South Hands 35,WA,-31.9505,115.8605,O35,Fremantle,-32.0569,115.7439,Law,1
South Hands 35,WA,-31.9505,115.8605,O35,Bunbury,-33.3271,115.6414,Law,1
South Hands 35,WA,-31.9505,115.8605,O35,Perth,-31.9505,115.8605,Community,2
South Hands 35,WA,-31.9505,115.8605,O35,Fremantle,-32.0569,115.7439,Community,1
South Hands 35,WA,-31.9505,115.8605,O35,Bunbury,-33.3271,115.6414,Community,1
South Hands 35,TAS,-42.8821,147.3272,O35,Hobart,-42.8821,147.3272,Environment,4
South Hands 35,TAS,-42.8821,147.3272,O35,Launceston,-41.4332,147.1441,Environment,2
South Hands 35,TAS,-42.8821,147.3272,O35,Devonport,-41.1806,146.35,Environment,1
South Hands 35,TAS,-42.8821,147.3272,O35,Hobart,-42.8821,147.3272,Education,2
South Hands 35,TAS,-42.8821,147.3272,O35,Launceston,-41.4332,147.1441,Education,1
South Hands 35,TAS,-42.8821,147.3272,O35,Devonport,-41.1806,146.35,Education,1
South Hands 35,TAS,-42.8821,147.3272,O35,Hobart,-42.8821,147.3272,Law,4
South Hands 35,TAS,-42.8821,147.3272,O35,Launceston,-41.4332,147.1441,Law,2
South Hands 35,TAS,-42.8821,147.3272,O35,Devonport,-41.1806,146.35,Law,1
South Hands 35,TAS,-42.8821,147.3272,O35,Hobart,-42.8821,147.3272,Community,2
South Hands 35,TAS,-42.8821,147.3272,O35,Launceston,-41.4332,147.1441,Community,1
South Hands 35,TAS,-42.8821,147.3272,O35,Devonport,-41.1806,146.35,Community,1
Unity Aid 36,NT,-12.4634,130.8456,O36,Darwin,-12.4634,130.8456,Environment,3
Unity Aid 36,NT,-12.4634,130.8456,O36,Alice Springs,-23.698,133.8807,Environment,1
Unity Aid 36,NT,-12.4634,130.8456,O36,Darwin,-12.4634,130.8456,Health,4
Unity Aid 36,NT,-12.4634,130.8456,O36,Alice Springs,-23.698,133.8807,Health,1
Unity Aid 36,NT,-12.4634,130.8456,O36,Darwin,-12.4634,130.8456,Education,4
Unity Aid 36,NT,-12.4634,130.8456,O36,Alice Springs,-23.698,133.8807,Education,2
Unity Aid 36,NT,-12.4634,130.8456,O36,Darwin,-12.4634,130.8456,Law,4
Unity Aid 36,NT,-12.4634,130.8456,O36,Alice Springs,-23.698,133.8807,Law,1
Unity Aid 36,NT,-12.4634,130.8456,O36,Darwin,-12.4634,130.8456,Community,4
Unity Aid 36,NT,-12.4634,130.8456,O36,Alice Springs,-23.698,133.8807,Community,1
Unity Aid 36,ACT,-35.2809,149.13,O36,Canberra,-35.2809,149.13,Environment,7
Unity Aid 36,ACT,-35.2809,149.13,O36,Canberra,-35.2809,149.13,Health,3
Unity Aid 36,ACT,-35.2809,149.13,O36,Canberra,-35.2809,149.13,Law,2
Unity Aid 36,ACT,-35.2809,149.13,O36,Canberra,-35.2809,149.13,Community,4
Unity Aid 36,NSW,-33.8688,151.2093,O36,Sydney,-33.8688,151.2093,Environment,2
Unity Aid 36,NSW,-33.8688,151.2093,O36,Newcastle,-32.9283,151.7817,Environment,1
Unity Aid 36,NSW,-33.8688,151.2093,O36,Wollongong,-34.4278,150.8931,Environment,1
Unity Aid 36,NSW,-33.8688,151.2093,O36,Sydney,-33.8688,151.2093,Health,3
Unity Aid 36,NSW,-33.8688,151.2093,O36,Newcastle,-32.9283,151.7817,Health,1
Unity Aid 36,NSW,-33.8688,151.2093,O36,Wollongong,-34.4278,150.8931,Health,1
Unity Aid 36,NSW,-33.8688,151.2093,O36,Sydney,-33.8688,151.2093,Education,6
Unity Aid 36,NSW,-33.8688,151.2093,O36,Newcastle,-32.9283,151.7817,Education,1
Unity Aid 36,NSW,-33.8688,151.2093,O36,Wollongong,-34.4278,150.8931,Education,1
